"ámbitos territoriales","año de nacimiento","sexo","2025/01/01"
"Zarautz","1919","Total",0
"Zarautz","1918","Total",0
"Zarautz","1917","Total",0
"Zarautz","1916","Total",0
"Zarautz","1915","Total",0
"Zarautz","1914","Total",0
"Zarautz","1913","Total",0
"Zarautz","1912","Total",0
"Zarautz","1911","Total",0
"Zarautz","1910","Total",0
"Zarautz","1909","Total",0
"Zarautz","1908","Total",0
"Zarautz","1907","Total",0
"Zarautz","1906","Total",0
"Zarautz","1905","Total",0
"Zarautz","1904","Total",0
"Zarautz","1903","Total",0
"Zarautz","1902","Total",0
"Zarautz","1901","Total",0
"Zarautz","1900","Total",0
"Zarautz","1899","Total",0
"Zarautz","1898","Total",0
"Zarautz","1897","Total",0
"Zarautz","1896","Total",0
"Zarautz","<= 1895","Total",0
"Zegama","1949","Total",14
"Zegama","1948","Total",17
"Zegama","1947","Total",11
"Zegama","1946","Total",12
"Zegama","1945","Total",13
"Zegama","1944","Total",10
"Zegama","1943","Total",8
"Zegama","1942","Total",6
"Zegama","1941","Total",3
"Zegama","1940","Total",6
"Zegama","1939","Total",8
"Zegama","1938","Total",4
"Zegama","1937","Total",6
"Zegama","1936","Total",10
"Zegama","1935","Total",3
"Zegama","1934","Total",5
"Zegama","1933","Total",7
"Zegama","1932","Total",8
"Zegama","1931","Total",2
"Zegama","1930","Total",0
"Zegama","1929","Total",2
"Zegama","1928","Total",0
"Zegama","1927","Total",0
"Zegama","1926","Total",0
"Zegama","1925","Total",0
"Zegama","1924","Total",0
"Zegama","1923","Total",0
"Zegama","1922","Total",1
"Zegama","1921","Total",0
"Zegama","1920","Total",0
"Zegama","1919","Total",0
"Zegama","1918","Total",0
"Zegama","1917","Total",0
"Zegama","1916","Total",0
"Zegama","1915","Total",0
"Zegama","1914","Total",0
"Zegama","1913","Total",0
"Zegama","1912","Total",0
"Zegama","1911","Total",0
"Zegama","1910","Total",0
"Zegama","1909","Total",0
"Zegama","1908","Total",0
"Zegama","1907","Total",0
"Zegama","1906","Total",0
"Zegama","1905","Total",0
"Zegama","1904","Total",0
"Zegama","1903","Total",0
"Zegama","1902","Total",0
"Zegama","1901","Total",0
"Zegama","1900","Total",0
"Zegama","1899","Total",0
"Zegama","1898","Total",0
"Zegama","1897","Total",0
"Zegama","1896","Total",0
"Zegama","<= 1895","Total",0
"Zerain","1949","Total",6
"Zerain","1948","Total",4
"Zerain","1947","Total",5
"Zerain","1946","Total",3
"Zerain","1945","Total",2
"Zerain","1944","Total",2
"Zerain","1943","Total",2
"Zerain","1942","Total",4
"Zerain","1941","Total",0
"Zerain","1940","Total",1
"Zerain","1939","Total",0
"Zerain","1938","Total",0
"Zerain","1937","Total",1
"Zerain","1936","Total",3
"Zerain","1935","Total",1
"Zerain","1934","Total",2
"Zerain","1933","Total",2
"Zerain","1932","Total",2
"Zerain","1931","Total",0
"Zerain","1930","Total",0
"Zerain","1929","Total",1
"Zerain","1928","Total",0
"Zerain","1927","Total",0
"Zerain","1926","Total",0
"Zerain","1925","Total",0
"Zerain","1924","Total",0
"Zerain","1923","Total",0
"Zerain","1922","Total",0
"Zerain","1921","Total",0
"Zerain","1920","Total",0
"Zerain","1919","Total",0
"Zerain","1918","Total",0
"Zerain","1917","Total",0
"Zerain","1916","Total",0
"Zerain","1915","Total",0
"Zerain","1914","Total",0
"Zerain","1913","Total",0
"Zerain","1912","Total",0
"Zerain","1911","Total",0
"Zerain","1910","Total",0
"Zerain","1909","Total",0
"Zerain","1908","Total",0
"Zerain","1907","Total",0
"Zerain","1906","Total",0
"Zerain","1905","Total",0
"Zerain","1904","Total",0
"Zerain","1903","Total",0
"Zerain","1902","Total",0
"Zerain","1901","Total",0
"Zerain","1900","Total",0
"Zerain","1899","Total",0
"Zerain","1898","Total",0
"Zerain","1897","Total",0
"Zerain","1896","Total",0
"Zerain","<= 1895","Total",0
"Zestoa","1949","Total",40
"Zestoa","1948","Total",27
"Zestoa","1947","Total",32
"Zestoa","1946","Total",28
"Zestoa","1945","Total",14
"Zestoa","1944","Total",23
"Zestoa","1943","Total",29
"Zestoa","1942","Total",25
"Zestoa","1941","Total",15
"Zestoa","1940","Total",14
"Zestoa","1939","Total",17
"Zestoa","1938","Total",20
"Zestoa","1937","Total",12
"Zestoa","1936","Total",12
"Zestoa","1935","Total",9
"Zestoa","1934","Total",15
"Zestoa","1933","Total",10
"Zestoa","1932","Total",16
"Zestoa","1931","Total",11
"Zestoa","1930","Total",6
"Zestoa","1929","Total",1
"Zestoa","1928","Total",3
"Zestoa","1927","Total",2
"Zestoa","1926","Total",4
"Zestoa","1925","Total",1
"Zestoa","1924","Total",1
"Zestoa","1923","Total",0
"Zestoa","1922","Total",0
"Zestoa","1921","Total",0
"Zestoa","1920","Total",0
"Zestoa","1919","Total",0
"Zestoa","1918","Total",0
"Zestoa","1917","Total",0
"Zestoa","1916","Total",0
"Zestoa","1915","Total",0
"Zestoa","1914","Total",0
"Zestoa","1913","Total",0
"Zestoa","1912","Total",0
"Zestoa","1911","Total",0
"Zestoa","1910","Total",0
"Zestoa","1909","Total",0
"Zestoa","1908","Total",0
"Zestoa","1907","Total",0
"Zestoa","1906","Total",0
"Zestoa","1905","Total",0
"Zestoa","1904","Total",0
"Zestoa","1903","Total",0
"Zestoa","1902","Total",0
"Zestoa","1901","Total",0
"Zestoa","1900","Total",0
"Zestoa","1899","Total",0
"Zestoa","1898","Total",0
"Zestoa","1897","Total",0
"Zestoa","1896","Total",0
"Zestoa","<= 1895","Total",0
"Zizurkil","1949","Total",35
"Zizurkil","1948","Total",40
"Zizurkil","1947","Total",32
"Zizurkil","1946","Total",38
"Zizurkil","1945","Total",23
"Zizurkil","1944","Total",26
"Zizurkil","1943","Total",26
"Zizurkil","1942","Total",20
"Zizurkil","1941","Total",11
"Zizurkil","1940","Total",9
"Zizurkil","1939","Total",19
"Zizurkil","1938","Total",10
"Zizurkil","1937","Total",12
"Zizurkil","1936","Total",9
"Zizurkil","1935","Total",10
"Zizurkil","1934","Total",3
"Zizurkil","1933","Total",3
"Zizurkil","1932","Total",5
"Zizurkil","1931","Total",3
"Zizurkil","1930","Total",2
"Zizurkil","1929","Total",1
"Zizurkil","1928","Total",1
"Zizurkil","1927","Total",1
"Zizurkil","1926","Total",0
"Zizurkil","1925","Total",0
"Zizurkil","1924","Total",0
"Zizurkil","1923","Total",0
"Zizurkil","1922","Total",0
"Zizurkil","1921","Total",0
"Zizurkil","1920","Total",0
"Zizurkil","1919","Total",0
"Zizurkil","1918","Total",0
"Zizurkil","1917","Total",0
"Zizurkil","1916","Total",0
"Zizurkil","1915","Total",0
"Zizurkil","1914","Total",0
"Zizurkil","1913","Total",0
"Zizurkil","1912","Total",0
"Zizurkil","1911","Total",0
"Zizurkil","1910","Total",0
"Zizurkil","1909","Total",0
"Zizurkil","1908","Total",0
"Zizurkil","1907","Total",0
"Zizurkil","1906","Total",0
"Zizurkil","1905","Total",0
"Zizurkil","1904","Total",0
"Zizurkil","1903","Total",0
"Zizurkil","1902","Total",0
"Zizurkil","1901","Total",0
"Zizurkil","1900","Total",0
"Zizurkil","1899","Total",0
"Zizurkil","1898","Total",0
"Zizurkil","1897","Total",0
"Zizurkil","1896","Total",0
"Zizurkil","<= 1895","Total",0
"Zumaia","1949","Total",103
"Zumaia","1948","Total",90
"Zumaia","1947","Total",108
"Zumaia","1946","Total",95
"Zumaia","1945","Total",77
"Zumaia","1944","Total",63
"Zumaia","1943","Total",70
"Zumaia","1942","Total",50
"Zumaia","1941","Total",54
"Zumaia","1940","Total",37
"Zumaia","1939","Total",27
"Zumaia","1938","Total",25
"Zumaia","1937","Total",28
"Zumaia","1936","Total",37
"Zumaia","1935","Total",38
"Zumaia","1934","Total",34
"Zumaia","1933","Total",34
"Zumaia","1932","Total",14
"Zumaia","1931","Total",16
"Zumaia","1930","Total",14
"Zumaia","1929","Total",4
"Zumaia","1928","Total",9
"Zumaia","1927","Total",4
"Zumaia","1926","Total",0
"Zumaia","1925","Total",2
"Zumaia","1924","Total",0
"Zumaia","1923","Total",0
"Zumaia","1922","Total",0
"Zumaia","1921","Total",0
"Zumaia","1920","Total",0
"Zumaia","1919","Total",0
"Zumaia","1918","Total",0
"Zumaia","1917","Total",0
"Zumaia","1916","Total",0
"Zumaia","1915","Total",0
"Zumaia","1914","Total",0
"Zumaia","1913","Total",0
"Zumaia","1912","Total",0
"Zumaia","1911","Total",0
"Zumaia","1910","Total",0
"Zumaia","1909","Total",0
"Zumaia","1908","Total",0
"Zumaia","1907","Total",0
"Zumaia","1906","Total",0
"Zumaia","1905","Total",0
"Zumaia","1904","Total",0
"Zumaia","1903","Total",0
"Zumaia","1902","Total",0
"Zumaia","1901","Total",0
"Zumaia","1900","Total",0
"Zumaia","1899","Total",0
"Zumaia","1898","Total",0
"Zumaia","1897","Total",0
"Zumaia","1896","Total",0
"Zumaia","<= 1895","Total",0
"Zumarraga","1949","Total",92
"Zumarraga","1948","Total",106
"Zumarraga","1947","Total",84
"Zumarraga","1946","Total",103
"Zumarraga","1945","Total",102
"Zumarraga","1944","Total",82
"Zumarraga","1943","Total",80
"Zumarraga","1942","Total",70
"Zumarraga","1941","Total",69
"Zumarraga","1940","Total",78
"Zumarraga","1939","Total",66
"Zumarraga","1938","Total",58
"Zumarraga","1937","Total",60
"Zumarraga","1936","Total",61
"Zumarraga","1935","Total",47
"Zumarraga","1934","Total",52
"Zumarraga","1933","Total",38
"Zumarraga","1932","Total",30
"Zumarraga","1931","Total",18
"Zumarraga","1930","Total",16
"Zumarraga","1929","Total",14
"Zumarraga","1928","Total",9
"Zumarraga","1927","Total",6
"Zumarraga","1926","Total",3
"Zumarraga","1925","Total",3
"Zumarraga","1924","Total",3
"Zumarraga","1923","Total",2
"Zumarraga","1922","Total",1
"Zumarraga","1921","Total",0
"Zumarraga","1920","Total",0
"Zumarraga","1919","Total",0
"Zumarraga","1918","Total",0
"Zumarraga","1917","Total",0
"Zumarraga","1916","Total",0
"Zumarraga","1915","Total",0
"Zumarraga","1914","Total",0
"Zumarraga","1913","Total",0
"Zumarraga","1912","Total",0
"Zumarraga","1911","Total",0
"Zumarraga","1910","Total",0
"Zumarraga","1909","Total",0
"Zumarraga","1908","Total",0
"Zumarraga","1907","Total",0
"Zumarraga","1906","Total",0
"Zumarraga","1905","Total",0
"Zumarraga","1904","Total",0
"Zumarraga","1903","Total",0
"Zumarraga","1902","Total",0
"Zumarraga","1901","Total",0
"Zumarraga","1900","Total",0
"Zumarraga","1899","Total",0
"Zumarraga","1898","Total",0
"Zumarraga","1897","Total",0
"Zumarraga","1896","Total",0
"Zumarraga","<= 1895","Total",0
